Date,bolling_upper,sma,bolling_lower,bbw,ema,macd,k,rsi,williams_r,atr,adx,adj_close,return
2002-11-29,-0.9712230215827339,-0.9708236198899276,-0.9572712178923724,-0.5984594118701545,-0.9690332936816579,0.4359176162032721,0.5307580453050584,0.25246708610556823,-0.5307580453050583,-0.5999353066111166,-0.5796083936904441,62.306053161621094,0.023535460299732386
2002-12-02,-0.9700474914186298,-0.9698622894085415,-0.9565875573786502,-0.5914425950406872,-0.9682208024145261,0.4382699559970267,0.5293056435972279,0.20105489924974984,-0.5293056435972276,-0.6239130817792933,-0.4654915120537424,62.53859329223633,-0.002768017633783337
2002-12-03,-0.9694832369398598,-0.9685164267346007,-0.9544389100498095,-0.6177772569463164,-0.9673675349069455,0.4405662784076123,0.5894971759823902,0.22565699950817963,-0.5894971759823903,-0.6011743140372765,-0.12603099700460807,61.72138595581055,0.005175572490177993
2002-12-04,-0.9699064277989373,-0.9676031627772838,-0.952143764039457,-0.6615277059235531,-0.9671520426687212,0.44190414131549893,0.5792645144270714,0.09978690484704122,-0.5792645144270714,-0.6147776906358415,-0.3866949378414093,61.42240524291992,-0.014129173234593386
2002-12-05,-0.9711289791696055,-0.9667379653440362,-0.9490672917277078,-0.7299246414746126,-0.9671569938904472,0.44216875681125534,0.43434023398415333,0.05516179438672042,-0.4343402339841532,-0.6236085495688629,-0.4779700608581634,60.64506530761719,-8.376959565687791e-05
2002-12-06,-0.971270042789298,-0.9665937657718282,-0.9486766285770094,-0.7383862407610039,-0.9676597276095141,0.44089609690830156,0.42143380480182535,-0.05733187887099189,-0.42143380480182546,-0.6174501292847133,-0.6842891115916634,61.150047302246094,-0.013759099564875293
2002-12-09,-0.9713170639958622,-0.9664976327236896,-0.9483836312139857,-0.7437707204405781,-0.9677716277247337,0.43897794200004814,0.4298181860178636,0.012281019361638723,-0.4298181860178636,-0.6075331148861136,-0.946020848281388,59.422645568847656,0.0069786746167178745
2002-12-10,-0.9706117458973997,-0.9667379653440362,-0.949604453559918,-0.713278949014583,-0.9689762451351056,0.4350537934240366,0.42147920693400165,-0.21485581208161308,-0.4214792069340014,-0.6047040158506033,-0.8720868674557171,60.21986770629883,-0.02668848849041393
2002-12-11,-0.9707528095170922,-0.9666898988199668,-0.9493602890907314,-0.7193812703541231,-0.9695090554480664,0.43053852469513343,0.43427251165104486,-0.10335558913486576,-0.43427251165104463,-0.6045221282871197,-0.9821750910330884,60.43247604370117,0.012373145638625157
2002-12-12,-0.9706587671039639,-0.9667860318681055,-0.9497021193475925,-0.7124718605201186,-0.9698344965575978,0.4259004429391009,0.43768431260086316,-0.0741804321394891,-0.43768431260086305,-0.6203771737258894,-0.887229231608269,60.326175689697266,0.004063091156692972
2002-12-13,-0.9715051488221188,-0.9675550962532145,-0.9503857798613146,-0.7146970452176213,-0.9701847069873315,0.4211844928433417,0.435978473341746,-0.08900337172480832,-0.4359784733417458,-0.6253440901547965,-0.43429775672787063,59.3561897277832,-0.0007599978711033125
2002-12-16,-0.9715991912352471,-0.9685164267346007,-0.9522414298271316,-0.6862855694675791,-0.9711101930323212,0.415659935679749,0.42923183768804574,-0.21956427976922654,-0.42923183768804574,-0.6230495367773401,-0.26830718670870246,60.91358184814453,-0.01594989734437163
2002-12-17,-0.9726336577796586,-0.9689970919752938,-0.9521925969332943,-0.7032704756003751,-0.9709136564800651,0.4111277570844172,0.4571556537234136,0.002465313067865349,-0.4571556537234135,-0.6089612728927161,-0.5550171609949854,60.41290283203125,0.023597432956889874
2002-12-18,-0.972727700192787,-0.969189358071571,-0.952485594296318,-0.7000090805215582,-0.971064368104872,0.4069410252554566,0.4492887167090944,-0.06587606053562312,-0.4492887167090943,-0.6218467599709465,-0.7362228024033832,59.718666076660156,-0.008261652279029669
2002-12-19,-0.9743734424225325,-0.9701987550770266,-0.952827424553179,-0.7203301316845273,-0.9716401404333506,0.4024805575002881,0.4704610057382206,-0.1569279717412746,-0.4704610057382205,-0.64350527390639,-0.148721220544339,59.231380462646484,-0.011128618072578467
2002-12-20,-0.975690036206329,-0.9712562186065514,-0.9536087508545756,-0.7284516399179114,-0.9724515983602164,0.397528152662183,0.5183933871635875,-0.21831548482699614,-0.5183933871635875,-0.6185082710844167,-0.10810882847612768,59.97902297973633,-0.01117776270211103
2002-12-23,-0.9782762025673579,-0.9721694825638684,-0.9526809258716671,-0.7845635596645878,-0.9726754616908219,0.3930652668057173,0.33629045387958123,-0.10514786562981204,-0.336290453879581,-0.6562703318487533,0.2440106363098835,60.15254211425781,0.014746047547775394
2002-12-24,-0.9798279023839752,-0.9726982143286308,-0.9521925969332943,-0.817333115885936,-0.972758213364066,0.3892333307323552,0.31622042742638934,-0.07934214704440312,-0.31622042742638934,-0.6487322186433473,-0.06790052032054372,59.725303649902344,0.0007561490194522376
2002-12-26,-0.9811915173743359,-0.9732750126174626,-0.9519484324641078,-0.8432302279327907,-0.9731038835410485,0.38557315952496785,0.239858157852751,-0.141394646514019,-0.23985815785275066,-0.674171588630714,-0.21661326190394004,59.6652717590332,-0.007841616749283263
2002-12-27,-0.9815676870268492,-0.9736114782859477,-0.9521925969332943,-0.8453448977622742,-0.9734419577589366,0.38209985423248316,0.15928117786969964,-0.15030747397699173,-0.1592811778696993,-0.668677511481377,-0.4528527241160071,58.33014678955078,6.391678394685176e-05
2002-12-30,-0.9818498142662341,-0.974572808767334,-0.9539505811114367,-0.8214352428355489,-0.9745910586600289,0.37768279920314196,0.17912268895826333,-0.33312185562308594,-0.1791226889582631,-0.6767647854683617,-0.34454720032875397,58.830810546875,-0.024176976554255863
2002-12-31,-0.9815676870268492,-0.9747650748636112,-0.9545854087313214,-0.8065233914679658,-0.9752659125883902,0.37323728810078993,0.21596133697972464,-0.24346329268618716,-0.21596133697972453,-0.6893762721249448,-0.4043274375086616,58.97769546508789,0.007042795134288241
2003-01-02,-0.9818027930596699,-0.975197673580235,-0.9552690692450434,-0.7991872634041381,-0.9757566010604098,0.3690766805514214,0.24744644756244294,-0.21706949082078597,-0.24744644756244305,-0.6875288026167443,-0.3736247318671483,60.85350799560547,0.0008435588696841614
2003-01-03,-0.9812855597874641,-0.9750534740080271,-0.9555132337142299,-0.7868430324417228,-0.974979063742065,0.36695330385331415,0.2716397813100295,0.07430144695707352,-0.2716397813100294,-0.6615851862071225,-0.9689291017374679,60.993675231933594,0.03242005290029092
2003-01-06,-0.9804861992758734,-0.9748131413876806,-0.9558062310772536,-0.7691490593137642,-0.9742153206174713,0.36643103130855104,0.26033725064287916,0.09315662937598801,-0.26033725064287927,-0.6686843794837484,-0.9929319996112154,62.12849426269531,0.004842854216899146
2003-01-07,-0.977711948088588,-0.9738998774303637,-0.9567828889539994,-0.7086944404205019,-0.9728257459996703,0.36804090191045846,0.49132921295148835,0.23687885764462813,-0.49132921295148824,-0.6463744986220307,-0.49549101270629337,61.75467300415039,0.01657398607992825
2003-01-08,-0.9766774815441764,-0.9736114782859477,-0.9572712178923724,-0.6842197354974447,-0.9718611481005819,0.37071092877378087,0.4851613970269113,0.17094384207601787,-0.4851613970269113,-0.6662208050731355,-0.5980831346821274,61.03373336791992,-0.004972275559302214
2003-01-09,-0.9762072694785349,-0.9733711456656012,-0.9573200507862096,-0.6759874110751242,-0.9714874411512008,0.3733580409028423,0.47326634593669437,0.049017598447814725,-0.47326634593669425,-0.660825435974237,-0.8174813121832751,62.00834655761719,-0.012540402146835068
2003-01-10,-0.9744674848356609,-0.9726020812804922,-0.957564215255396,-0.6444865806475388,-0.9705386244042153,0.3767581445237831,0.4893468512967052,0.17721999170190128,-0.4893468512967051,-0.6518496233164711,-0.43914373485607205,62.148521423339844,0.019364941882735374
2003-01-13,-0.9729628062256077,-0.9715926842750366,-0.9570758863170231,-0.6288764520138881,-0.9696264342160447,0.3806584313974599,0.491659648520691,0.19487963231515204,-0.4916596485206911,-0.6656193291728235,-0.2582638281216182,62.12849426269531,0.005648935988993746
2003-01-14,-0.9716462124418113,-0.970871686413997,-0.9569782205293486,-0.6098997678929987,-0.9688487111184338,0.38471884329342765,0.5092084748232224,0.19107152663146598,-0.5092084748232222,-0.6547909619039163,-0.22104859127529475,62.161888122558594,0.0024272687585345913
2003-01-15,-0.9704706822777073,-0.9701506885529573,-0.9567828889539994,-0.5948440764699199,-0.9681532717627658,0.38874381791712587,0.509735533396227,0.1958633193048458,-0.509735533396227,-0.6606430287887892,-0.28739611516492625,61.52768325805664,0.0025368660336550397
2003-01-16,-0.9700474914186298,-0.9695258237400562,-0.9559527297587654,-0.6018681043719343,-0.9679572198436627,0.3919995275256003,0.4997258156742985,0.06721457781938911,-0.4997258156742985,-0.6383795718630029,-0.3959402696355063,61.173912048339844,-0.012445585035230395
2003-01-17,-0.9699534490055015,-0.9690451584993631,-0.9549760718820197,-0.6162844246281165,-0.9680141518750432,0.39426303526546636,0.4941422098938679,-0.0009717728227353062,-0.4941422098938679,-0.6455111516352642,-0.4653847303488884,60.59980392456055,-0.005939838158429097
2003-01-21,-0.9714111064089904,-0.9682280275901848,-0.9518995995702705,-0.6888969565641203,-0.9684316201774608,0.39522116541332775,0.48508100493857387,-0.10671127316948448,-0.48508100493857387,-0.6576353894381859,-0.4157609922615333,59.46500778198242,-0.014460995808790341
2003-01-22,-0.9720694033008888,-0.9680357614939076,-0.9507764430120129,-0.7172336328814036,-0.9695210752731104,0.3942095869907365,0.4671704058641555,-0.28800784426154835,-0.4671704058641555,-0.6430602584235141,-0.6306455177533712,58.76408386230469,-0.023282090496298036
2003-01-23,-0.9717872760615037,-0.9680838280179769,-0.9512159390565484,-0.7057824531143577,-0.9709147131918311,0.3912425997734321,0.3656280033278412,-0.384173536693888,-0.36562800332784096,-0.6461442527335908,-0.7830311688157822,59.231380462646484,-0.006879849798316503
2003-01-24,-0.9711760003761697,-0.9686606263068086,-0.9529739232346909,-0.6678424617581609,-0.9718228947508994,0.38745363546943823,0.37750950986455445,-0.28802016308491496,-0.37750950986455434,-0.672370383717078,-0.6754261812568463,57.60917663574219,0.008882299168051836
2003-01-27,-0.9692481309070391,-0.969814222884472,-0.9573200507862096,-0.567046874045134,-0.9736501681845793,0.38178358296575543,0.5049799275829494,-0.49041940225768244,-0.5049799275829492,-0.6388106069842713,-0.36217371356346617,56.76142120361328,-0.032008087753400694
2003-01-28,-0.9682136643626276,-0.9716888173231752,-0.9621545072761012,-0.4709956946533783,-0.9757773993508672,0.3742865270331075,0.5817106062654989,-0.5766621187859393,-0.5817106062654986,-0.6398881479116216,0.3870277689381658,57.29545974731445,-0.01530941447881824
2003-01-29,-0.96835472798232,-0.9731788795693239,-0.9650844809063385,-0.42406325068099593,-0.9772785657348804,0.3663155846490711,0.5878708114802125,-0.4677893820824496,-0.5878708114802123,-0.6375572151077418,0.3870277689381658,57.75607681274414,0.01000769877681065
2003-01-30,-0.9687308976348333,-0.9743324761469875,-0.96703779665983,-0.3968139946654837,-0.9782842216539589,0.35875443226213855,0.5931840902349268,-0.3770472295799181,-0.5931840902349267,-0.613005519431145,0.09993303883352445,56.40762710571289,0.007948723787635177
2003-01-31,-0.9696243005595524,-0.9762551371097599,-0.9699677702900673,-0.36055227506664467,-0.9800204373951982,0.3505828588976778,0.5850440718536165,-0.5253395456530888,-0.5850440718536163,-0.5913293235914421,0.3929388225657027,57.52241897583008,-0.018706732288415306
2003-02-03,-0.9719753608877604,-0.9778413324040472,-0.970749096591464,-0.38358864108355795,-0.9808103355265897,0.3433443516148875,0.6033472841897374,-0.3224480943973206,-0.6033472841897374,-0.5800770954151986,0.5088058154190902,57.5357551574707,0.019808209811899177
2003-02-04,-0.9749376969013025,-0.9794275276983345,-0.9708955952729759,-0.42743822516338026,-0.9814863625365478,0.3370779882693591,0.5946630820139067,-0.320117681648322,-0.5946630820139066,-0.589547843342877,0.43086763699770336,56.94169235229492,-0.004029000941857525
2003-02-05,-0.978605351013307,-0.981205989088899,-0.970749096591464,-0.48811255297385636,-0.9824531750776959,0.33123963195263983,0.5896546432143803,-0.39188328261791094,-0.5896546432143803,-0.5856110708371713,0.5067186138490412,56.621238708496094,-0.013742364316864293
2003-02-06,-0.9819908778859265,-0.982888317431325,-0.9706514308037895,-0.5441199503926668,-0.9834965592244399,0.3256964807430458,0.5650319032338658,-0.4296252230443781,-0.5650319032338658,-0.5758835349591251,0.2367565488471408,55.99374771118164,-0.00971726935926993
2003-02-07,-0.9854234259651102,-0.9846667788218895,-0.9707002636976267,-0.5990488835112103,-0.9848031826362728,0.32008110079236696,0.5270601582051584,-0.5011922884412158,-0.5270601582051585,-0.5803955772171253,0.2650844988174399,55.780128479003906,-0.012591705705773623
2003-02-10,-0.9888089528377298,-0.9863010406402462,-0.9705537650161149,-0.6573093204399529,-0.98607256562328,0.31452499913021614,0.5440016195123702,-0.5250387533834076,-0.5440016195123702,-0.5616907497687201,0.15497750426236845,56.04047393798828,-0.011338374586950247
2003-02-11,-0.9910659707528096,-0.9875027037419789,-0.9706025979099522,-0.6939599280593984,-0.9870057599196583,0.30954695899669815,0.4857036742695169,-0.46620529723274473,-0.48570367426951666,-0.5702750007039676,0.0946035052211982,55.72671127319336,0.006699524039045076
2003-02-12,-0.9924766069497343,-0.9885601672715038,-0.9712374255298369,-0.7065777781588232,-0.9880157178927126,0.3049716163146863,0.4807736671353091,-0.5053939494513332,-0.480773667135309,-0.556906014138131,-0.1487099501233048,54.872276306152344,-0.005782594574885062
2003-02-13,-0.9948746884845066,-0.9900502295176524,-0.9718234202558843,-0.7368825478705241,-0.9894388920165483,0.30018831996180806,0.45228755475565974,-0.6045791050662476,-0.4522875547556595,-0.5531828105592164,-0.06242900931587614,54.93235778808594,-0.015773943330668005
2003-02-14,-0.9952038369304557,-0.9909634934749694,-0.9733372399648403,-0.7161397430766365,-0.9906337843941279,0.29561459724874406,0.45114880866931784,-0.5894459085572841,-0.45114880866931784,-0.5691520460761159,-0.13462553932878196,56.08718490600586,-0.0012210160662743845
2003-02-18,-0.9954389429632764,-0.9912038260953159,-0.9735814044340267,-0.7158678883495417,-0.9909288643762942,0.2925106049901314,0.47117424590774015,-0.3212166296729311,-0.47117424590774004,-0.5656170107055345,-0.7136754436607917,57.23537826538086,0.028947330298086663
2003-02-19,-0.9954859641698406,-0.9912038260953159,-0.9735325715401895,-0.7175177249944054,-0.9904483606199952,0.29167384957774,0.4910846495508001,-0.10511248086050395,-0.4910846495508,-0.5651040535574098,-0.9624764253045182,56.78144073486328,0.0250596919850481
2003-02-20,-0.9965204307142521,-0.9915402917638011,-0.9731419083894912,-0.7419166763705971,-0.9903229959548456,0.2921282566223018,0.46445159533059277,-0.17598648892410873,-0.46445159533059277,-0.5887748483352526,-0.891141252517929,56.254085540771484,-0.008149268432521487
2003-02-21,-0.9965674519208163,-0.9915883582878704,-0.9731907412833285,-0.7418668058630639,-0.9905524950690183,0.29309476487621433,0.4517960373842249,-0.25496716868555924,-0.4517960373842247,-0.610631077141468,-0.9211517028123385,56.90162658691406,-0.01023716934134379
2003-02-24,-0.9973197912258428,-0.991828690908217,-0.9728489110264674,-0.7606341500102909,-0.9903361807415774,0.2950724827908837,0.46360762564992397,-0.13438686579483106,-0.46360762564992397,-0.6015464445956167,-0.8826807155718948,55.800174713134766,0.013604152568398154
2003-02-25,-0.9986363850096394,-0.9924054891970487,-0.9726535794511183,-0.7865888385024165,-0.9908549766855191,0.2967959337526762,0.4156834856107239,-0.29524064427318875,-0.41568348561072377,-0.590723041219817,-0.7729908068452835,56.441009521484375,-0.018937546997552727
2003-02-26,-0.9991065970752809,-0.992597755293326,-0.9725559136634436,-0.7963706528302524,-0.9908936864229442,0.29896927831169773,0.42808054204241586,-0.17912764397357317,-0.4280805420424155,-0.5617926848581625,-0.8069525517649632,55.613243103027344,0.012908681506303293
2003-02-27,-0.9995297879343584,-0.9929342209618112,-0.9728489110264674,-0.7985785013578859,-0.9914580117807831,0.3007381689419655,0.344398935659763,-0.294021186247573,-0.344398935659763,-0.578224668813295,-0.6032431495692284,56.30748748779297,-0.009791394131260374
2003-02-28,-0.999388724314666,-0.9927900213896033,-0.9727512452387929,-0.7978686837675577,-0.9915019332785092,0.30289492879382074,0.3596797156601379,-0.17099327891480698,-0.3596797156601377,-0.5731677641012538,-0.8505429239345935,56.72136306762695,0.01268302915058931
2003-03-03,-0.9989185122490243,-0.9925016222451873,-0.972604746557281,-0.792306889751485,-0.9912746150092583,0.3057088254015907,0.36878939205327965,-0.10117810819975304,-0.36878939205327954,-0.5951457661380564,-0.9934681459392961,56.1339225769043,0.007355370174134539
2003-03-04,-0.9988714910424601,-0.992453555721118,-0.9725559136634436,-0.7923479427738515,-0.9914542819756654,0.30843858699949367,0.3558594366960237,-0.1904092705459529,-0.3558594366960237,-0.582924559594511,-0.8708021958771863,55.25275802612305,-0.009880666474324167
2003-03-05,-0.9987304274227677,-0.992597755293326,-0.9730442426018165,-0.7814453659205398,-0.9921750099922327,0.3103176402198504,0.33646441969611973,-0.3124125104506362,-0.3364644196961193,-0.5898531179382422,-0.8083984986217195,55.760108947753906,-0.015300814698279716
2003-03-06,-0.9992006394884093,-0.9923093561489101,-0.9719699189373963,-0.8082086519384243,-0.9924743195051607,0.3120957939831914,0.3476315504451075,-0.21910900329287752,-0.3476315504451075,-0.5949878308295743,-0.8756502169284375,55.2393913269043,0.008871960671730154
2003-03-07,-0.9994827667277942,-0.9922132231007714,-0.9714327571051861,-0.8223610554357554,-0.9930676134567303,0.3133651198680065,0.17198975589866272,-0.2918498256831301,-0.1719897558986626,-0.6123750674709536,-0.8877219984984372,55.706695556640625,0.0008241954446572559
2003-03-10,-0.9994827667277942,-0.9923574226729794,-0.9716769215743725,-0.8181117764602358,-0.9932821586855128,0.31474891208879363,0.281151716364199,-0.20400863228547816,-0.2811517163641989,-0.6121528162804544,-0.6303169672908993,54.289161682128906,0.009814957035118057
2003-03-11,-0.9995297879343584,-0.993366819678435,-0.9736790702217013,-0.7840814373304061,-0.9943770430225916,0.3149803295334901,0.34744182271378543,-0.39165630279843333,-0.34744182271378543,-0.6000003174901241,0.007415121294953364,53.786476135253906,-0.027239912406531515
2003-03-12,-0.9990595758687169,-0.9943762166838905,-0.9762672135950776,-0.7305968175783077,-0.9956482727040799,0.31406060809742264,0.403213011387771,-0.4494929750155827,-0.40321301138777077,-0.5936666806983666,0.02833463921736401,54.14838790893555,-0.013122253735864228
2003-03-13,-0.9990125546621527,-0.9950972145449302,-0.9777810333040335,-0.7030262936943676,-0.9965179415417414,0.3128088409081793,0.5117537550055495,-0.3773818825607328,-0.5117537550055494,-0.5824478918489939,0.1334518147880217,55.94465255737305,2.903276629021548e-05
2003-03-14,-1.0,-0.9954336802134154,-0.9774392030471726,-0.7260870080325457,-0.9961198612336684,0.31307712659924825,0.5399776277773789,-0.07203534817724011,-0.5399776277773787,-0.5795698262972393,-0.6063756363412939,56.065277099609375,0.03212458877270185
2003-03-17,-0.9998119151737433,-0.9953375471652768,-0.9774392030471726,-0.7228430756197506,-0.995697511935832,0.31456708551878476,0.5418729452275104,-0.054046205485190346,-0.5418729452275104,-0.5778013790228189,-0.7949518008286534,57.92853927612305,0.0022322308583930506
2003-03-18,-0.9975548972586636,-0.9948088154005144,-0.9787576911807794,-0.6607331290347196,-0.9941367227024178,0.318583029819989,0.6088701240125713,0.19059042245776991,-0.6088701240125713,-0.5478526339137393,-0.6612879742803277,58.297157287597656,0.030707144369980188
2003-03-19,-0.9946866036582499,-0.9938955514431974,-0.9798808477390369,-0.5919769176490233,-0.9925476750014312,0.3245716199701252,0.6267834273703536,0.23221180007275932,-0.6267834273703536,-0.5526898915866343,-0.6188227904109289,58.719417572021484,0.009220750607330866
2003-03-20,-0.9918653312644002,-0.9930784205340191,-0.9811016700849692,-0.5226782041233979,-0.9908997403547745,0.33211951212612667,0.6572460392188806,0.2796696652529227,-0.6572460392188806,-0.5527688700424385,-0.5754729901717074,58.89366912841797,0.008855988813638572
2003-03-21,-0.9894202285230639,-0.9923574226729794,-0.9821271608555523,-0.46353764078028425,-0.989359797473902,0.34065263440212323,0.6723250660969129,0.2995095363191027,-0.6723250660969129,-0.5260330493482187,-0.6207276546695841,60.08671569824219,0.006136854586685046
2003-03-24,-0.9852823623454178,-0.9909634934749694,-0.9836898134583455,-0.3675084178211516,-0.9872601799817371,0.3506400274471053,0.7172699880025786,0.4260964318556941,-0.7172699880025786,-0.5303852573817875,-0.46528206815973205,58.1095085144043,0.01884026633838507
2003-03-25,-0.984153853387878,-0.9900021629935831,-0.9828108213692743,-0.36489441626894437,-0.9867083280045668,0.35949699781932565,0.6978964666375884,0.09377803481934954,-0.6978964666375882,-0.5251710197092643,-0.5117463722414778,58.71269989013672,-0.03550796745964
2003-03-26,-0.9826491747778248,-0.9889927659881276,-0.9823224924309014,-0.34932308603222817,-0.9858432804413575,0.3678036475711255,0.7038067936384476,0.16287952329089062,-0.7038067936384476,-0.5129666288471693,-0.4511292286659643,58.3172721862793,0.010150898402601517
2003-03-27,-0.9818498142662341,-0.9879353024586027,-0.9810528371911319,-0.35925484474670266,-0.9853471270506914,0.37507061296011646,0.6999322239263748,0.10238647147674484,-0.6999322239263748,-0.5095820545344744,-0.45112922866596417,58.297157287597656,-0.005816354374795503
2003-03-28,-0.9810974749612075,-0.9870220385012858,-0.9799785135267116,-0.3663307191882965,-0.9849300254366016,0.381330079592038,0.6997351295487351,0.09920128752003543,-0.6997351295487351,-0.5218104069336329,-0.4146591045986565,58.14302062988281,0.00023100945866481794
2003-03-31,-0.981520665820285,-0.9857242423514143,-0.9769020412149624,-0.4276285501376812,-0.9846673722336731,0.3865137202669584,0.6982248326735385,0.07339893037017564,-0.6982248326735384,-0.53982701519994,-0.27298467789452996,56.84275436401367,-0.003346937932882561
2003-04-01,-0.9835425777025438,-0.9846667788218895,-0.9726535794511183,-0.5346095495518165,-0.9852734907513396,0.3895852308959271,0.6854842678567068,-0.1273097983078475,-0.6854842678567066,-0.5392793647335359,-0.49456735702076526,57.65375518798828,-0.027120604069330357
2003-04-02,-0.986222786476701,-0.9834651157201567,-0.9674284598105284,-0.6682447846863573,-0.9852787669122455,0.39180389166681073,0.6160952011078813,-0.007724546665824894,-0.6160952011078811,-0.5482337889490517,-0.23068998526818663,59.067909240722656,0.01666779131701424
2003-04-03,-0.9864578925095218,-0.9824076521906319,-0.9649868151186639,-0.713528730571282,-0.9843765616414061,0.3945931764737829,0.535981650449749,0.17187723315188985,-0.5359816504497488,-0.5757540481680172,-0.27105678416856294,58.88697052001953,0.026658691551578045
